"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20200515","9호선2~3단계","삼전","6094","5886","20200518",""
"20200515","9호선2~3단계","종합운동장","4000","3984","20200518",""
"20200515","9호선2~3단계","봉은사","14768","14715","20200518",""
"20200515","9호선2~3단계","삼성중앙","6662","6773","20200518",""
"20200515","9호선2~3단계","선정릉","8835","9482","20200518",""
"20200515","9호선2~3단계","언주","9483","9407","20200518",""
"20200515","9호선","신논현","30208","31442","20200518",""
"20200515","9호선","사평","2919","2787","20200518",""
"20200515","9호선","고속터미널","10436","14548","20200518",""
"20200515","9호선","신반포","2562","2478","20200518",""
"20200515","안산선","반월","4122","3711","20200518",""
"20200515","안산선","상록수","16961","16425","20200518",""
"20200515","안산선","한대앞","6669","6679","20200518",""
"20200515","안산선","중앙","14696","15947","20200518",""
"20200515","안산선","고잔","7330","7230","20200518",""
"20200515","안산선","초지","3846","3682","20200518",""
"20200515","안산선","안산","10546","9623","20200518",""
"20200515","안산선","신길온천","1439","1311","20200518",""
"20200515","안산선","정왕","6852","6888","20200518",""
"20200515","안산선","오이도","7989","7844","20200518",""
"20200515","안산선","수리산","3958","2955","20200518",""
"20200515","우이신설선","북한산우이","1884","1669","20200518",""
"20200515","우이신설선","솔밭공원","2003","1921","20200518",""
"20200515","우이신설선","4.19민주묘지","2368","2362","20200518",""
"20200515","우이신설선","가오리","3529","3410","20200518",""
"20200515","우이신설선","화계","2851","2698","20200518",""
"20200515","우이신설선","삼양","1973","2109","20200518",""
"20200515","우이신설선","삼양사거리","2049","2121","20200518",""
"20200515","우이신설선","솔샘","5268","4761","20200518",""
"20200515","우이신설선","북한산보국문","5236","4877","20200518",""
"20200515","우이신설선","정릉","3997","3720","20200518",""
"20200515","우이신설선","성신여대입구(돈암)","2799","3267","20200518",""
"20200515","우이신설선","보문","1371","1417","20200518",""
"20200515","우이신설선","신설동","1912","1963","20200518",""
"20200515","일산선","원흥","8551","7842","20200518",""
"20200515","일산선","삼송","16707","15915","20200518",""
"20200515","일산선","원당","10510","9884","20200518",""
"20200515","일산선","화정","15821","16561","20200518",""
"20200515","일산선","대곡","1646","1281","20200518",""
"20200515","일산선","백석","9666","9741","20200518",""
"20200515","일산선","마두","7153","7361","20200518",""
"20200515","일산선","정발산","6595","7375","20200518",""
"20200515","일산선","주엽","8022","8325","20200518",""
"20200515","일산선","대화","12732","10005","20200518",""
"20200515","장항선","봉명","1055","984","20200518",""
"20200515","장항선","쌍용(나사렛대)","1874","1618","20200518",""
"20200515","장항선","아산","2530","2456","20200518",""
"20200515","장항선","배방","949","841","20200518",""
"20200515","장항선","온양온천","3121","3092","20200518",""
"20200515","장항선","신창(순천향대)","1774","1231","20200518",""
"20200515","중앙선","회기","21541","20854","20200518",""
"20200515","중앙선","중랑","5137","4932","20200518",""
"20200515","중앙선","상봉(시외버스터미널)","5533","5323","20200518",""
"20200515","중앙선","망우","6755","6686","20200518",""
"20200515","중앙선","양원","1207","1221","20200518",""
"20200515","중앙선","구리","12568","13203","20200518",""
"20200515","중앙선","도농","9128","8180","20200518",""
"20200515","중앙선","양정","785","674","20200518",""
"20200515","중앙선","덕소","5248","5097","20200518",""
"20200515","중앙선","도심","2381","1788","20200518",""
"20200515","중앙선","팔당","653","616","20200518",""
"20200515","중앙선","운길산","506","508","20200518",""
"20200515","중앙선","양수","1316","1333","20200518",""
"20200515","중앙선","신원","126","113","20200518",""
"20200515","중앙선","국수","528","544","20200518",""
"20200515","중앙선","아신","458","452","20200518",""
"20200515","중앙선","오빈","263","233","20200518",""
"20200515","중앙선","양평","2080","2223","20200518",""
"20200515","중앙선","원덕","259","273","20200518",""
"20200515","중앙선","용문","1620","1793","20200518",""
"20200515","중앙선","지평","34","29","20200518",""
"20200515","9호선","구반포","2611","2740","20200518",""
"20200515","9호선","동작(현충원)","1538","1277","20200518",""
"20200515","9호선","흑석(중앙대입구)","7352","7740","20200518",""
"20200515","9호선","노들","4069","3460","20200518",""
"20200515","9호선","노량진","25129","25145","20200518",""
"20200515","9호선","샛강","5352","5577","20200518",""
"20200515","9호선","여의도","23803","22361","20200518",""
"20200515","9호선","국회의사당","16735","16424","20200518",""
"20200515","9호선","당산","17601","17269","20200518",""
"20200515","9호선","선유도","7544","7372","20200518",""
"20200515","9호선","신목동","3699","3392","20200518",""
"20200515","9호선","염창","16303","15777","20200518",""
"20200515","9호선","등촌","9961","9907","20200518",""
"20200515","9호선","증미","6855","6722","20200518",""
"20200515","9호선","가양","19337","18698","20200518",""
"20200515","9호선","양천향교","8860","8937","20200518",""
"20200515","9호선","마곡나루(서울식물원)","9843","9942","20200518",""
"20200515","9호선","신방화","6357","6191","20200518",""
"20200515","9호선","공항시장","2713","2966","20200518",""
"20200515","9호선","김포공항","6277","8001","20200518",""
"20200515","9호선","개화","2366","1659","20200518",""
"20200515","8호선","모란","3864","2938","20200518",""
"20200515","8호선","수진","4736","4111","20200518",""
"20200515","8호선","신흥","4165","4556","20200518",""
"20200515","8호선","단대오거리","9601","9091","20200518",""
"20200515","8호선","남한산성입구(성남법원.검찰청)","12585","10905","20200518",""
"20200515","8호선","산성","4916","4602","20200518",""
"20200515","8호선","복정","10096","8594","20200518",""
"20200515","8호선","장지","16366","15538","20200518",""
"20200515","8호선","문정","20834","21732","20200518",""
"20200515","8호선","가락시장","7538","8593","20200518",""
"20200515","8호선","송파","8658","8213","20200518",""
"20200515","8호선","석촌","7360","8454","20200518",""
"20200515","8호선","잠실(송파구청)","13044","15257","20200518",""
"20200515","8호선","몽촌토성(평화의문)","4992","5443","20200518",""
"20200515","8호선","강동구청","10126","10633","20200518",""
"20200515","8호선","천호(풍납토성)","15539","18219","20200518",""
"20200515","8호선","암사","18121","15978","20200518",""
"20200515","7호선","부평구청","10970","8723","20200518",""
"20200515","7호선","굴포천","8314","8852","20200518",""
"20200515","7호선","삼산체육관","4358","3846","20200518",""
"20200515","7호선","상동","12296","12863","20200518",""
"20200515","7호선","부천시청","11175","10973","20200518",""
"20200515","7호선","신중동","13705","13951","20200518",""
"20200515","7호선","춘의","8862","8676","20200518",""
"20200515","7호선","부천종합운동장","4050","3431","20200518",""
"20200515","7호선","까치울","6941","6639","20200518",""
"20200515","7호선","온수(성공회대입구)","10092","9333","20200518",""
"20200515","7호선","천왕","9796","8926","20200518",""
"20200515","7호선","광명사거리","22518","22179","20200518",""
"20200515","7호선","철산","21522","22499","20200518",""
"20200515","7호선","가산디지털단지","45789","45774","20200518",""
"20200515","7호선","남구로","15486","16473","20200518",""
"20200515","7호선","신풍","10490","9832","20200518",""
"20200515","7호선","보라매","9730","9403","20200518",""
"20200515","7호선","신대방삼거리","15940","14870","20200518",""
"20200515","7호선","장승배기","9768","9336","20200518",""
"20200515","7호선","상도","9921","9364","20200518",""
"20200515","7호선","숭실대입구(살피재)","11704","11426","20200518",""
"20200515","7호선","남성","10924","9948","20200518",""
"20200515","7호선","이수","15396","15393","20200518",""
"20200515","7호선","내방","14104","14665","20200518",""
"20200515","7호선","고속터미널","16048","13401","20200518",""
"20200515","7호선","반포","6003","5597","20200518",""
"20200515","7호선","논현","19806","22176","20200518",""
"20200515","7호선","학동","23398","25038","20200518",""
"20200515","7호선","강남구청","15613","17553","20200518",""
"20200515","7호선","청담","19214","21486","20200518",""
"20200515","7호선","뚝섬유원지","6274","6077","20200518",""
"20200515","7호선","건대입구","11895","12886","20200518",""
"20200515","7호선","어린이대공원(세종대)","11054","10813","20200518",""
"20200515","7호선","군자(능동)","14160","11374","20200518",""
"20200515","7호선","중곡","9304","8554","20200518",""
"20200515","7호선","용마산(용마폭포공원)","5790","5285","20200518",""
"20200515","7호선","사가정","14819","14859","20200518",""
"20200515","7호선","면목","14826","14246","20200518",""
"20200515","7호선","상봉(시외버스터미널)","16272","15596","20200518",""
"20200515","7호선","중화","10657","10409","20200518",""
"20200515","7호선","먹골","9984","9686","20200518",""
"20200515","7호선","태릉입구","7877","7342","20200518",""
"20200515","7호선","공릉(서울과학기술대)","11040","11013","20200518",""
"20200515","7호선","하계","16516","15287","20200518",""
"20200515","7호선","중계","13477","11845","20200518",""
"20200515","7호선","노원","19055","20525","20200518",""
"20200515","7호선","마들","11377","10711","20200518",""
"20200515","7호선","수락산","11881","11554","20200518",""
"20200515","7호선","도봉산","8349","9299","20200518",""
"20200515","7호선","장암","2311","853","20200518",""
"20200515","6호선","봉화산(서울의료원)","8762","7956","20200518",""
"20200515","6호선","화랑대(서울여대입구)","11078","8324","20200518",""
"20200515","6호선","태릉입구","4941","5628","20200518",""
"20200515","6호선","석계","11950","12190","20200518",""
"20200515","6호선","돌곶이","8448","7940","20200518",""
"20200515","6호선","상월곡(한국과학기술연구원)","5922","5154","20200518",""
"20200515","6호선","월곡(동덕여대)","10962","10632","20200518",""
